measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2008,323.1002049,859.3857944,-31.82743212
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2009,8114.600591,21414.60836,-833.5837175
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2009,15588.06082,41804.65169,-1504.520718
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2009,23702.66141,63219.26006,-2336.400327
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2009,0.433346659,0.759485482,-0.047039231
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2009,0.438052728,0.762598844,-0.04722799
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2009,0.436429383,0.760846355,-0.047164255
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2009,259.7712007,685.5418778,-26.68536063
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2009,382.6275656,1026.145093,-36.9302575
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2009,329.3088058,878.3257996,-32.46037178
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2010,8303.688245,21840.14424,-845.8088407
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2010,15741.13357,42212.64041,-1498.634508
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2010,24044.82182,64047.05167,-2342.249127
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2010,0.436298733,0.761764013,-0.047531377
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2010,0.439726478,0.764497987,-0.047278204
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2010,0.438532409,0.762729722,-0.047365694
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2010,263.5043963,693.0623901,-26.84040409
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2010,386.8899146,1037.513898,-36.83385152
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2010,333.0360319,887.0922856,-32.44163592
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2011,8480.574237,22282.92115,-862.7103896
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2011,15889.67773,42878.78448,-1526.397242
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2011,24370.25197,65161.70563,-2386.763809
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2011,0.438877091,0.764956373,-0.047954453
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2011,0.441393401,0.765953257,-0.0476167
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2011,0.440512786,0.764326776,-0.047732975
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2011,265.5583819,697.7612975,-27.01467715
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2011,388.5672299,1048.560631,-37.32661909
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2011,334.6280947,894.735821,-32.77267001
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2012,8699.54501,23031.72458,-894.3138617
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2012,16164.1601,43321.47624,-1551.027296
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2012,24863.70511,66331.81879,-2442.520875
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2012,0.441341649,0.767548747,-0.048394458
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2012,0.443114386,0.766840764,-0.048019558
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2012,0.442489151,0.766374105,-0.048149908
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2012,267.1276867,707.210699,-27.46074568
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2012,390.5199556,1046.630377,-37.47222913
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2012,336.185134,896.8804647,-33.02561723
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2013,8999.019913,23842.33924,-927.2588711
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2013,16551.72221,44094.70769,-1576.467502
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2013,25550.74212,67911.5809,-2500.721157
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2013,0.443600588,0.769515837,-0.048834815
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2013,0.444843921,0.767912342,-0.048357224
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2013,0.44440321,0.767714948,-0.04852381
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2013,268.6325684,711.7251534,-27.67989565
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2013,392.0991523,1044.57393,-37.34545346
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2013,337.4707392,896.9669571,-33.02918614
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2014,9336.29202,24761.43841,-954.0346109
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2014,17040.87774,45598.24033,-1616.725365
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2014,26377.16976,70359.13743,-2567.689376
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2014,0.445554071,0.771242853,-0.049250145
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2014,0.446486768,0.768847838,-0.048422906
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2014,0.446155218,0.768761134,-0.048712878
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2014,270.1050743,716.3647137,-27.60084934
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2014,393.6324741,1053.287773,-37.34523628
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2014,338.7910506,903.6999158,-32.97966344
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2015,9691.667276,25795.86651,-990.1264493
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2015,17591.77355,47089.99476,-1651.295545
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2015,27283.44082,72871.25367,-2638.575547
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2015,0.44706374,0.772074775,-0.049552297
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2015,0.447932406,0.768890661,-0.048398698
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2015,0.447623524,0.769747335,-0.048804934
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2015,271.4759769,722.5751627,-27.73470625
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2015,395.5346431,1058.774672,-37.12784232
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2015,340.2950259,908.892882,-32.90985693
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2016,10113.28083,26564.61581,-1041.982819
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2016,18235.89088,48540.46044,-1701.68228
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2016,28349.17171,75105.07625,-2741.623226
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2016,0.448335233,0.772875446,-0.049787455
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2016,0.44937451,0.771269382,-0.048264997
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2016,0.449002384,0.771975136,-0.048807025
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2016,274.2968487,720.4971886,-28.26111612
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2016,398.7944298,1061.514645,-37.2135049
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,3,Rate,2016,343.2211719,909.2911973,-33.1926148
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2017,10707.30441,27466.74865,-1088.748032
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2017,19182.6262,49889.39189,-1763.307778
YLDs (Years Lived with Disability),102,United States of America,3,Both,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,1,Number,2017,29889.9306,77298.46832,-2851.301333
YLDs (Years Lived with Disability),102,United States of America,1,Male,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2017,0.449564911,0.773153064,-0.050017037
YLDs (Years Lived with Disability),102,United States of America,2,Female,20,75-79 years,1015,Osteoarthritis knee,108,High body-mass index,2,Percent,2017,0.450902447,0.775225398,-0.048109291
